job_title,salary,location,remote_location,company_size,experience_level,employment_type,skills,experience_level_value,company_size_value,employment_type_value,job_title_value,latitude,longitude,col_index,cost_tier
Product Data Analyst,14000000,"Louisville, KY",Temporarily Remote,Large,None,Part-time,,0,3,5,3,38.254238,-85.759407,70.0,70.0
Product Data Analyst,14000000,"Detroit, MI",Yes,Startup,Jr,Temporary,"AWS,Power BI,Google Cloud,Azure",1,1,2,3,42.331551,-83.04664,68.1,68.1
Junior Data Analyst,8090000,"Norfolk, VA",Partial,Large,None,Freelance,"Python,Excel,Power BI",0,3,1,1,36.84937,-76.289954,,2.0
Junior Data Analyst,90000,"Denver, CO",Temporarily Remote,Startup,Mi,Freelance,"Azure, SQL, Google Cloud,",2,1,1,1,39.739236,-104.984862,78.7,78.7
Data Analyst,70000,"Dallas, TX",True,Huge,Sr,Contract,,3,4,3,4,32.776272,-96.796856,75.0,75.0
BI Analyst,65000,"Atlanta, GA",Hybrid,Startup,Jr,Full-time,"Google Cloud, Python, R, Azure, SQL",1,1,6,3,33.754466,-84.389815,76.8,76.8
Product Data Analyst,65000,"Orlando, FL",No,Huge,Jr,Part-time,"Google Cloud, Power BI",1,4,5,3,28.542122,-81.379045,72.2,72.2
Data Analyst II,50000,"New Orleans, LA",Hybrid,Startup,Jr,Regular,"SQL, R",1,1,4,5,29.956142,-90.073393,77.8,77.8
Marketing Data Analyst,65000,"Indianapolis, IN",1,Large,Mi,Part-time,"SQL, Excel, , Azure",2,3,5,3,39.768333,-86.15835,69.7,69.7
Product Data Analyst,65000,"San Francisco, CA",Yes,Large,Jr,Full-time,"Excel, Tableau, , SQL, AWS",1,3,6,3,37.787936,-122.40752,94.0,94.0
Junior Data Analyst,70000,"Columbus, OH",0,Startup,Pr,Full-time,"Excel , R ,  , Tableau",4,1,6,1,39.96226,-83.000707,73.5,73.5
Data Analyst,110000,"Louisville, KY",Hybrid,Medium,Jr,Temporary,"Excel, SQL, Power BI, Azure",1,2,2,4,38.254238,-85.759407,70.0,70.0
Data Analyst,70000,"Fort Collins, CO",1,Huge,Sr,Temporary,"Google Cloud , Power BI , SQL",3,4,2,4,40.587178,-105.077011,66.1,66.1
Product Data Analyst,70000,"Philadelphia, PA",No,Unknown,Sr,Temporary,"Tableau , Google Cloud ,",3,0,2,3,39.952724,-75.163526,81.0,81.0
Senior Data Analyst,120000,"Indianapolis, IN",1,Medium,Jr,Temporary,", Google Cloud , AWS , Power BI , SQL",1,2,2,6,39.768333,-86.15835,69.7,69.7
Junior Data Analyst,14000000,"Philadelphia, PA",True,Startup,Jr,Part-time,"Azure, R",1,1,5,1,39.952724,-75.163526,81.0,81.0
Data Analyst II,90000,"Albuquerque, NM",Temporarily Remote,Medium,None,Temporary,"Power BI,SQL,R,Excel",0,2,2,5,35.084103,-106.650985,63.4,63.4
Product Data Analyst,8090000,"Atlanta, GA",No,Startup,Jr,Freelance,"Power BI,",1,1,1,3,33.754466,-84.389815,76.8,76.8
Marketing Data Analyst,65000,"Houston, TX",False,Startup,Jr,Full-time,"R, Azure, AWS",1,1,6,3,29.758938,-95.367697,64.9,64.9
Junior Data Analyst,95000,"Fort Collins, CO",Partial,Large,Mi,Part-time,"Power BI,R,SQL,",2,3,5,1,40.587178,-105.077011,66.1,66.1
Senior Data Analyst,70000,"Salt Lake City, UT",False,Large,Mi,Contract,"Power BI, R, Tableau",2,3,3,6,40.75962,-111.886797,65.7,65.7
Data Analyst,65000,"Orlando, FL",False,Medium,Sr,Temporary,"Python,",3,2,2,4,28.542122,-81.379045,72.2,72.2
Marketing Data Analyst,70000,"Philadelphia, PA",True,Large,Sr,Contract,"Python, Azure, Power BI, Tableau",3,3,3,3,39.952724,-75.163526,81.0,81.0
BI Analyst,95000,"Orlando, FL",True,Medium,Mi,Part-time,"Power BI, Azure, SQL",2,2,5,3,28.542122,-81.379045,72.2,72.2
Junior Data Analyst,90000,"Las Vegas, NV",False,Small,Jr,Regular,"Power BI , Excel , R ,  , Tableau",1,0,4,1,36.167426,-115.148413,71.3,71.3
Product Data Analyst,95000,"Detroit, MI",Temporarily Remote,Medium,Mi,Freelance,,2,2,1,3,42.331551,-83.04664,68.1,68.1
Junior Data Analyst,90000,"Denver, CO",Partial,Small,Jr,Part-time,"Python, Power BI, Google Cloud",1,0,5,1,39.739236,-104.984862,78.7,78.7
Product Data Analyst,95000,"Jackson, MS",Yes,Startup,Pr,Full-time,"Python, Google Cloud, Power BI, R, Tableau",4,1,6,3,32.299869,-90.183041,68.0,68.0
Marketing Data Analyst,110000,"San Francisco, CA",Yes,Small,Jr,Temporary,"AWS,Google Cloud,",1,0,2,3,37.787936,-122.40752,94.0,94.0
BI Analyst,50000,"New York, NY",1,Huge,Sr,Temporary,"Power BI, Python, Tableau, Excel, SQL",3,4,2,3,40.712728,-74.006015,100.0,100.0
Data Analyst,70000,"New Orleans, LA",False,Unknown,Jr,Regular,", Tableau, AWS",1,0,4,4,29.956142,-90.073393,77.8,77.8
Product Data Analyst,110000,"Fargo, ND",1,Startup,None,Temporary,"Excel , Google Cloud , R , Azure , SQL",0,1,2,3,46.877229,-96.789821,58.0,58.0
Product Data Analyst,70000,"Phoenix, AZ",No,Large,Sr,Contract,"Azure,SQL,Python",3,3,3,3,33.448437,-112.074141,76.1,76.1
Junior Data Analyst,8090000,"Huntsville, AL",Yes,Unknown,None,Contract,"Power BI , Google Cloud , Tableau , Azure",0,0,3,1,34.729847,-86.585901,60.5,60.5
BI Analyst,14000000,"Indianapolis, IN",1,Startup,Mi,Part-time,"Python , R",2,1,5,3,39.768333,-86.15835,69.7,69.7
Junior Data Analyst,110000,"Indianapolis, IN",Hybrid,Medium,Sr,Temporary,"Tableau, SQL, Google Cloud",3,2,2,1,39.768333,-86.15835,69.7,69.7
Junior Data Analyst,50000,"Austin, TX",1,Startup,Jr,Contract,"Google Cloud, Power BI, Tableau",1,1,3,1,30.271129,-97.7437,71.1,71.1
Data Analyst II,65000,"Philadelphia, PA",Yes,Medium,Jr,Full-time,"Google Cloud , Python , AWS",1,2,6,5,39.952724,-75.163526,81.0,81.0
Data Analytics Specialist,65000,"Huntsville, AL",No,Small,Mi,Part-time,"Power BI , Python , SQL , Azure",2,0,5,2,34.729847,-86.585901,60.5,60.5
Senior Data Analyst,95000,"Columbus, OH",Temporarily Remote,Medium,Sr,Contract,"R,Excel,Python",3,2,3,6,39.96226,-83.000707,73.5,73.5
Senior Data Analyst,70000,"Austin, TX",Temporarily Remote,Huge,Jr,Part-time,"AWS, SQL, R, , Power BI",1,4,5,6,30.271129,-97.7437,71.1,71.1
Senior Data Analyst,120000,"Houston, TX",Hybrid,Large,Mi,Regular,"Excel,Azure,R",2,3,4,6,29.758938,-95.367697,64.9,64.9
Data Analyst II,50000,"New York, NY",Partial,Startup,Sr,Freelance,"Tableau,Excel,SQL",3,1,1,5,40.712728,-74.006015,100.0,100.0
Data Analyst,50000,"Norfolk, VA",Yes,Small,Jr,Freelance,"Power BI , Excel , Google Cloud , AWS , R",1,0,1,4,36.84937,-76.289954,,2.0
Data Analyst,90000,"Santa Fe, NM",Hybrid,Startup,Jr,Full-time,"Excel , Google Cloud ,  , Power BI",1,1,6,4,35.68761,-105.938456,67.0,67.0
Data Analyst,14000000,"Indianapolis, IN",True,Unknown,Jr,Contract,"Python, SQL, AWS, , R",1,0,3,4,39.768333,-86.15835,69.7,69.7
BI Analyst,120000,"Nashville, TN",Partial,Huge,Mi,Temporary,"R, Google Cloud, Tableau, Excel",2,4,2,3,36.162277,-86.774298,74.0,74.0
BI Analyst,65000,"Detroit, MI",1,Large,Sr,Full-time,",Google Cloud,Tableau,SQL",3,3,6,3,42.331551,-83.04664,68.1,68.1
Product Data Analyst,70000,"Louisville, KY",1,Huge,Mi,Part-time,,2,4,5,3,38.254238,-85.759407,70.0,70.0
Data Analyst,95000,"Jackson, MS",Temporarily Remote,Small,None,Freelance,"Google Cloud , Azure , Python , Excel , Power BI",0,0,1,4,32.299869,-90.183041,68.0,68.0
Senior Data Analyst,90000,"Fort Collins, CO",False,Startup,Mi,Contract,"Google Cloud , Tableau , AWS ,  , Excel",2,1,3,6,40.587178,-105.077011,66.1,66.1
Junior Data Analyst,65000,"Orlando, FL",Partial,Large,Sr,Full-time,",Python,Excel",3,3,6,1,28.542122,-81.379045,72.2,72.2
Senior Data Analyst,110000,"Santa Fe, NM",Hybrid,Startup,Sr,Contract,", Power BI, Excel, Tableau",3,1,3,6,35.68761,-105.938456,67.0,67.0
Senior Data Analyst,120000,"Denver, CO",Hybrid,Medium,Jr,Part-time,"Tableau, SQL, Python, Google Cloud",1,2,5,6,39.739236,-104.984862,78.7,78.7
Marketing Data Analyst,70000,"Houston, TX",1,Startup,Jr,Regular,", Azure, SQL",1,1,4,3,29.758938,-95.367697,64.9,64.9
Data Analyst,70000,"Philadelphia, PA",0,Small,Jr,Regular,"Python, AWS, Excel, Power BI,",1,0,4,4,39.952724,-75.163526,81.0,81.0
Data Analyst,110000,"Jackson, MS",Yes,Startup,Pr,Full-time,"R, Azure",4,1,6,4,32.299869,-90.183041,68.0,68.0
Data Analyst,65000,"Las Vegas, NV",1,Huge,Jr,Full-time,"R, Tableau",1,4,6,4,36.167426,-115.148413,71.3,71.3
Senior Data Analyst,65000,"Atlanta, GA",True,Small,Sr,Part-time,"R, AWS, Google Cloud",3,0,5,6,33.754466,-84.389815,76.8,76.8
Marketing Data Analyst,8090000,"Las Vegas, NV",No,Small,Jr,Contract,"Excel, Azure, Google Cloud, SQL,",1,0,3,3,36.167426,-115.148413,71.3,71.3
Data Analytics Specialist,120000,"Norfolk, VA",True,Unknown,Sr,Full-time,"Google Cloud,Power BI,R,Tableau",3,0,6,2,36.84937,-76.289954,,2.0
Junior Data Analyst,8090000,"Fargo, ND",Yes,Small,Sr,Contract,", Python, Google Cloud",3,0,3,1,46.877229,-96.789821,58.0,58.0
Junior Data Analyst,110000,"Nashville, TN",Hybrid,Large,Jr,Part-time,"Python,Azure,Tableau,Power BI",1,3,5,1,36.162277,-86.774298,74.0,74.0
Product Data Analyst,95000,"Chicago, IL",0,Medium,Sr,Part-time,"R , Excel , SQL",3,2,5,3,41.875562,-87.624421,75.5,75.5
Marketing Data Analyst,70000,"Dallas, TX",0,Startup,None,Contract,"Python, AWS, R",0,1,3,3,32.776272,-96.796856,75.0,75.0
Data Analyst,90000,"Salt Lake City, UT",Hybrid,Unknown,Jr,Full-time,"Google Cloud , Tableau , SQL , Power BI",1,0,6,4,40.75962,-111.886797,65.7,65.7
Data Analyst II,110000,"Las Vegas, NV",True,Medium,Jr,Part-time,"Tableau , R",1,2,5,5,36.167426,-115.148413,71.3,71.3
Data Analyst,110000,"Las Vegas, NV",Partial,Huge,Sr,Part-time,"Excel, Power BI",3,4,5,4,36.167426,-115.148413,71.3,71.3
Marketing Data Analyst,90000,"Chicago, IL",False,Large,Sr,Freelance,"AWS , Tableau , Power BI",3,3,1,3,41.875562,-87.624421,75.5,75.5
Data Analyst,70000,"Atlanta, GA",No,Large,Mi,Full-time,"Python,Excel,AWS",2,3,6,4,33.754466,-84.389815,76.8,76.8
Data Analytics Specialist,65000,"New Orleans, LA",0,Unknown,None,Part-time,"R,Google Cloud,",0,0,5,2,29.956142,-90.073393,77.8,77.8
Senior Data Analyst,110000,"Philadelphia, PA",Partial,Unknown,Sr,Freelance,"Google Cloud, Power BI, Python,",3,0,1,6,39.952724,-75.163526,81.0,81.0
BI Analyst,50000,"Fargo, ND",Temporarily Remote,Medium,Pr,Full-time,"AWS, SQL, Python, Power BI",4,2,6,3,46.877229,-96.789821,58.0,58.0
Senior Data Analyst,65000,"New York, NY",Partial,Unknown,Jr,Temporary,"Tableau , Power BI",1,0,2,6,40.712728,-74.006015,100.0,100.0
Data Analyst II,8090000,"Philadelphia, PA",Hybrid,Huge,Pr,Temporary,"Azure, R, Google Cloud, SQL",4,4,2,5,39.952724,-75.163526,81.0,81.0
Data Analyst,14000000,"Detroit, MI",1,Startup,Jr,Contract,"Excel, Google Cloud, AWS, Power BI, Tableau",1,1,3,4,42.331551,-83.04664,68.1,68.1
Data Analytics Specialist,14000000,"Houston, TX",Temporarily Remote,Medium,Mi,Regular,"Azure, Python, Tableau",2,2,4,2,29.758938,-95.367697,64.9,64.9
Senior Data Analyst,8090000,"New Orleans, LA",0,Large,Jr,Part-time,"Azure,SQL,Excel,Power BI",1,3,5,6,29.956142,-90.073393,77.8,77.8
Product Data Analyst,70000,"San Francisco, CA",No,Startup,Jr,Contract,"Tableau , Python , Azure",1,1,3,3,37.787936,-122.40752,94.0,94.0
Data Analyst,14000000,"Las Vegas, NV",No,Startup,Jr,Contract,"Python, Tableau, Azure",1,1,3,4,36.167426,-115.148413,71.3,71.3
Data Analytics Specialist,120000,"New Orleans, LA",Yes,Huge,Jr,Temporary,"Python,Google Cloud,Excel",1,4,2,2,29.956142,-90.073393,77.8,77.8
Data Analytics Specialist,70000,"Louisville, KY",Hybrid,Large,None,Contract,"Google Cloud, SQL, Power BI, R, AWS",0,3,3,2,38.254238,-85.759407,70.0,70.0
Data Analyst,110000,"San Francisco, CA",Hybrid,Medium,Mi,Contract,"Azure,Python,",2,2,3,4,37.787936,-122.40752,94.0,94.0
Data Analyst II,90000,"Fargo, ND",1,Startup,Jr,Temporary,"R, SQL",1,1,2,5,46.877229,-96.789821,58.0,58.0
Data Analyst,110000,"Denver, CO",Temporarily Remote,Startup,Jr,Freelance,"SQL,Tableau,Power BI",1,1,1,4,39.739236,-104.984862,78.7,78.7
BI Analyst,120000,"Norfolk, VA",True,Unknown,Sr,Part-time,"R, Excel, , Google Cloud, AWS",3,0,5,3,36.84937,-76.289954,,2.0
Senior Data Analyst,110000,"Albuquerque, NM",0,Huge,Jr,Full-time,"SQL, Tableau, AWS, Google Cloud, Python",1,4,6,6,35.084103,-106.650985,63.4,63.4
Data Analyst,14000000,"Columbus, OH",Partial,Startup,Jr,Contract,"Python, R, SQL, AWS, Google Cloud",1,1,3,4,39.96226,-83.000707,73.5,73.5
Senior Data Analyst,14000000,"Nashville, TN",False,Medium,Sr,Part-time,"SQL, Azure, AWS, Python",3,2,5,6,36.162277,-86.774298,74.0,74.0
Data Analyst II,70000,"Chicago, IL",False,Medium,Mi,Part-time,"AWS,R",2,2,5,5,41.875562,-87.624421,75.5,75.5
Data Analyst,95000,"Orlando, FL",Partial,Large,Pr,Full-time,", Excel, Tableau",4,3,6,4,28.542122,-81.379045,72.2,72.2
Product Data Analyst,70000,"New York, NY",No,Startup,Jr,Full-time,"Excel,R,Power BI,Google Cloud",1,1,6,3,40.712728,-74.006015,100.0,100.0
Data Analytics Specialist,50000,"Columbus, OH",0,Large,Sr,Full-time,"Power BI, R, Azure, AWS",3,3,6,2,39.96226,-83.000707,73.5,73.5
Junior Data Analyst,95000,"Oklahoma City, OK",True,Large,Jr,Contract,"SQL, Tableau, Power BI, Google Cloud, Python",1,3,3,1,35.472989,-97.517054,70.0,70.0
BI Analyst,14000000,"Atlanta, GA",Hybrid,Unknown,Sr,Freelance,"Azure , Google Cloud , Tableau",3,0,1,3,33.754466,-84.389815,76.8,76.8
Marketing Data Analyst,95000,"Santa Fe, NM",Hybrid,Large,Jr,Contract,"Google Cloud , R , Power BI , Tableau",1,3,3,3,35.68761,-105.938456,67.0,67.0
Data Analyst II,70000,"Norfolk, VA",No,Huge,Jr,Full-time,"Python,Power BI",1,4,6,5,36.84937,-76.289954,,2.0
Data Analyst,95000,"Jackson, MS",False,Small,Sr,Part-time,,3,0,5,4,32.299869,-90.183041,68.0,68.0
Data Analyst,120000,"Austin, TX",True,Startup,None,Temporary,"Power BI,Python,R,Tableau",0,1,2,4,30.271129,-97.7437,71.1,71.1
Senior Data Analyst,90000,"Santa Fe, NM",0,Startup,Mi,Regular,"AWS , Python , Azure",2,1,4,6,35.68761,-105.938456,67.0,67.0
Data Analyst II,70000,"Norfolk, VA",True,Large,Jr,Contract,"AWS, SQL, Tableau, Google Cloud",1,3,3,5,36.84937,-76.289954,,2.0
Data Analytics Specialist,14000000,"Fargo, ND",Partial,Small,Mi,Contract,"SQL, R, Azure, Excel, Google Cloud",2,0,3,2,46.877229,-96.789821,58.0,58.0
BI Analyst,110000,"Norfolk, VA",No,Unknown,Sr,Contract,"Excel,AWS,Tableau,Google Cloud",3,0,3,3,36.84937,-76.289954,,2.0
Junior Data Analyst,65000,"Santa Fe, NM",Hybrid,Small,None,Freelance,"R, Power BI, , AWS",0,0,1,1,35.68761,-105.938456,67.0,67.0
Senior Data Analyst,65000,"Detroit, MI",Hybrid,Small,Pr,Part-time,"Excel,Google Cloud,",4,0,5,6,42.331551,-83.04664,68.1,68.1
Data Analytics Specialist,8090000,"Chicago, IL",True,Large,Sr,Contract,"Power BI , Excel , Python , R , AWS",3,3,3,2,41.875562,-87.624421,75.5,75.5
Junior Data Analyst,95000,"Austin, TX",No,Large,Jr,Contract,"Azure, Tableau, R, Google Cloud, SQL",1,3,3,1,30.271129,-97.7437,71.1,71.1
Data Analyst,70000,"Fort Collins, CO",Hybrid,Unknown,Mi,Full-time,"SQL,Tableau,Power BI,R",2,0,6,4,40.587178,-105.077011,66.1,66.1
Junior Data Analyst,70000,"New Orleans, LA",0,Startup,Jr,Full-time,"SQL, Azure, Python,",1,1,6,1,29.956142,-90.073393,77.8,77.8
Data Analyst,50000,"Fargo, ND",Yes,Startup,Pr,Temporary,"SQL,Tableau,Power BI,AWS",4,1,2,4,46.877229,-96.789821,58.0,58.0
Junior Data Analyst,65000,"Detroit, MI",False,Startup,Sr,Full-time,"Google Cloud, , SQL",3,1,6,1,42.331551,-83.04664,68.1,68.1
BI Analyst,65000,"Austin, TX",True,Unknown,Jr,Freelance,",R,Azure,Google Cloud,SQL",1,0,1,3,30.271129,-97.7437,71.1,71.1
Junior Data Analyst,120000,"Huntsville, AL",Hybrid,Startup,None,Temporary,"Power BI, , AWS, Tableau",0,1,2,1,34.729847,-86.585901,60.5,60.5
Senior Data Analyst,70000,"Fargo, ND",0,Medium,None,Part-time,"Google Cloud, R",0,2,5,6,46.877229,-96.789821,58.0,58.0
Junior Data Analyst,90000,"Santa Fe, NM",Yes,Unknown,Jr,Contract,"SQL , Python",1,0,3,1,35.68761,-105.938456,67.0,67.0
Junior Data Analyst,110000,"Indianapolis, IN",No,Large,Jr,Part-time,"R, Excel, Tableau, Azure",1,3,5,1,39.768333,-86.15835,69.7,69.7
Data Analyst,110000,"Fargo, ND",0,Small,Jr,Contract,"Python, SQL, Azure, Google Cloud, Tableau",1,0,3,4,46.877229,-96.789821,58.0,58.0
Junior Data Analyst,65000,"Santa Fe, NM",0,Huge,Sr,Contract,"Excel , Power BI",3,4,3,1,35.68761,-105.938456,67.0,67.0
Data Analyst,120000,"New York, NY",Temporarily Remote,Large,Jr,Regular,"Tableau,SQL",1,3,4,4,40.712728,-74.006015,100.0,100.0
Marketing Data Analyst,65000,"New York, NY",False,Startup,Mi,Part-time,"Azure, Power BI, Python, R",2,1,5,3,40.712728,-74.006015,100.0,100.0
Product Data Analyst,95000,"Albuquerque, NM",True,Large,Jr,Part-time,"R, , Excel",1,3,5,3,35.084103,-106.650985,63.4,63.4
Senior Data Analyst,95000,"Columbus, OH",0,Startup,Sr,Contract,"Google Cloud, , Python, AWS",3,1,3,6,39.96226,-83.000707,73.5,73.5
Senior Data Analyst,50000,"Albuquerque, NM",Partial,Huge,Sr,Temporary,"Azure, Google Cloud",3,4,2,6,35.084103,-106.650985,63.4,63.4
Data Analyst,120000,"Columbus, OH",Yes,Unknown,None,Full-time,"Python, SQL, Google Cloud, R",0,0,6,4,39.96226,-83.000707,73.5,73.5
Data Analytics Specialist,110000,"Fargo, ND",0,Large,Jr,Part-time,"Python, Azure",1,3,5,2,46.877229,-96.789821,58.0,58.0
Marketing Data Analyst,65000,"Jackson, MS",Yes,Startup,Jr,Full-time,"Power BI, Excel, , AWS",1,1,6,3,32.299869,-90.183041,68.0,68.0
Data Analyst,95000,"Fargo, ND",No,Large,None,Freelance,"Google Cloud,SQL,Azure,Tableau,Power BI",0,3,1,4,46.877229,-96.789821,58.0,58.0
Data Analyst,95000,"Santa Fe, NM",1,Unknown,Mi,Part-time,"Azure , AWS , R",2,0,5,4,35.68761,-105.938456,67.0,67.0
Data Analyst,8090000,"Norfolk, VA",1,Unknown,Mi,Contract,", SQL",2,0,3,4,36.84937,-76.289954,,2.0
Data Analyst II,70000,"Detroit, MI",Yes,Startup,None,Freelance,"Azure,",0,1,1,5,42.331551,-83.04664,68.1,68.1
Senior Data Analyst,70000,"Houston, TX",Hybrid,Unknown,Sr,Contract,", Tableau, Excel, SQL, Azure",3,0,3,6,29.758938,-95.367697,64.9,64.9
BI Analyst,50000,"Philadelphia, PA",Yes,Medium,Jr,Freelance,"Google Cloud, Power BI, , AWS, Tableau",1,2,1,3,39.952724,-75.163526,81.0,81.0
Marketing Data Analyst,50000,"Fargo, ND",Yes,Medium,Jr,Full-time,"Google Cloud , Power BI",1,2,6,3,46.877229,-96.789821,58.0,58.0
Data Analyst,8090000,"Phoenix, AZ",1,Unknown,Mi,Full-time,"R, Google Cloud, Excel, Tableau, AWS",2,0,6,4,33.448437,-112.074141,76.1,76.1
BI Analyst,65000,"San Francisco, CA",True,Small,Jr,Full-time,"Azure, Python, Google Cloud",1,0,6,3,37.787936,-122.40752,94.0,94.0
Data Analyst,95000,"San Francisco, CA",Partial,Medium,Jr,Temporary,"Excel, AWS",1,2,2,4,37.787936,-122.40752,94.0,94.0
Data Analyst II,95000,"Philadelphia, PA",No,Startup,Mi,Freelance,"R, Excel, , Tableau",2,1,1,5,39.952724,-75.163526,81.0,81.0
Senior Data Analyst,95000,"Austin, TX",1,Large,Sr,Part-time,", Tableau, Azure, Python, Google Cloud",3,3,5,6,30.271129,-97.7437,71.1,71.1
Junior Data Analyst,120000,"Denver, CO",1,Startup,Jr,Full-time,"Excel, Azure, R",1,1,6,1,39.739236,-104.984862,78.7,78.7
Product Data Analyst,70000,"Philadelphia, PA",False,Large,Pr,Temporary,"Google Cloud , Excel , Tableau",4,3,2,3,39.952724,-75.163526,81.0,81.0
Data Analyst,110000,"Las Vegas, NV",No,Unknown,Pr,Regular,"Python,SQL,Tableau",4,0,4,4,36.167426,-115.148413,71.3,71.3
Data Analyst,65000,"Nashville, TN",No,Huge,Mi,Freelance,"SQL , Azure",2,4,1,4,36.162277,-86.774298,74.0,74.0
Data Analytics Specialist,95000,"Houston, TX",Yes,Startup,Jr,Freelance,"Power BI, SQL, Tableau",1,1,1,2,29.758938,-95.367697,64.9,64.9
Data Analyst,65000,"Orlando, FL",Temporarily Remote,Startup,Jr,Contract,"Tableau ,  , Python",1,1,3,4,28.542122,-81.379045,72.2,72.2
Data Analyst,65000,"Philadelphia, PA",Hybrid,Startup,Jr,Contract,"Azure , Power BI , R",1,1,3,4,39.952724,-75.163526,81.0,81.0
Data Analytics Specialist,110000,"San Francisco, CA",1,Unknown,Mi,Full-time,"R, Google Cloud, SQL",2,0,6,2,37.787936,-122.40752,94.0,94.0
Data Analyst,110000,"San Francisco, CA",1,Small,Sr,Temporary,"Python, Google Cloud, AWS, Power BI",3,0,2,4,37.787936,-122.40752,94.0,94.0
BI Analyst,70000,"Fargo, ND",1,Huge,Jr,Temporary,,1,4,2,3,46.877229,-96.789821,58.0,58.0
Data Analyst,70000,"Albuquerque, NM",Temporarily Remote,Small,Jr,Part-time,"Power BI , R , Azure , Excel , AWS",1,0,5,4,35.084103,-106.650985,63.4,63.4
Product Data Analyst,14000000,"Orlando, FL",1,Unknown,Mi,Part-time,"Google Cloud,Azure,Tableau,",2,0,5,3,28.542122,-81.379045,72.2,72.2
BI Analyst,65000,"Houston, TX",True,Unknown,Sr,Full-time,"R, Tableau",3,0,6,3,29.758938,-95.367697,64.9,64.9
Data Analyst,90000,"Santa Fe, NM",False,Huge,Jr,Part-time,", AWS, R",1,4,5,4,35.68761,-105.938456,67.0,67.0
Senior Data Analyst,65000,"Albuquerque, NM",True,Medium,Jr,Part-time,"Azure ,  , Tableau",1,2,5,6,35.084103,-106.650985,63.4,63.4
Marketing Data Analyst,95000,"Indianapolis, IN",0,Unknown,Jr,Regular,,1,0,4,3,39.768333,-86.15835,69.7,69.7
Senior Data Analyst,95000,"New Orleans, LA",No,Medium,Jr,Full-time,"Azure, Tableau, , SQL, R",1,2,6,6,29.956142,-90.073393,77.8,77.8
Junior Data Analyst,14000000,"Columbus, OH",Hybrid,Small,Jr,Freelance,"Excel, R",1,0,1,1,39.96226,-83.000707,73.5,73.5
Data Analyst,50000,"San Francisco, CA",No,Startup,Sr,Part-time,"SQL, AWS, Google Cloud, Python, Excel",3,1,5,4,37.787936,-122.40752,94.0,94.0
Junior Data Analyst,95000,"Dallas, TX",True,Startup,Jr,Full-time,"SQL, Tableau",1,1,6,1,32.776272,-96.796856,75.0,75.0
Data Analyst,110000,"Columbus, OH",Partial,Large,Mi,Contract,"Power BI, Tableau, AWS, Python,",2,3,3,4,39.96226,-83.000707,73.5,73.5
Junior Data Analyst,14000000,"New Orleans, LA",No,Startup,Sr,Full-time,"SQL, Tableau, R, Excel",3,1,6,1,29.956142,-90.073393,77.8,77.8
Product Data Analyst,70000,"Oklahoma City, OK",Temporarily Remote,Unknown,Jr,Full-time,,1,0,6,3,35.472989,-97.517054,70.0,70.0
Product Data Analyst,50000,"Denver, CO",1,Large,Sr,Contract,"SQL , Excel",3,3,3,3,39.739236,-104.984862,78.7,78.7
Data Analyst,70000,"Santa Fe, NM",False,Startup,Mi,Contract,"AWS ,  , Tableau",2,1,3,4,35.68761,-105.938456,67.0,67.0
BI Analyst,95000,"New York, NY",Partial,Huge,Jr,Contract,"Google Cloud, Tableau, Excel, Python, R",1,4,3,3,40.712728,-74.006015,100.0,100.0
Data Analyst,70000,"Las Vegas, NV",Temporarily Remote,Medium,None,Full-time,"SQL,",0,2,6,4,36.167426,-115.148413,71.3,71.3
BI Analyst,70000,"Oklahoma City, OK",Hybrid,Large,Jr,Freelance,"Google Cloud, Tableau",1,3,1,3,35.472989,-97.517054,70.0,70.0
BI Analyst,95000,"Nashville, TN",Yes,Small,Jr,Regular,"Azure, Tableau, Google Cloud, Power BI, Excel",1,0,4,3,36.162277,-86.774298,74.0,74.0
BI Analyst,95000,"New York, NY",Hybrid,Unknown,Mi,Part-time,"Google Cloud, AWS",2,0,5,3,40.712728,-74.006015,100.0,100.0
BI Analyst,90000,"New Orleans, LA",0,Small,Pr,Full-time,"Azure,Python,SQL,Excel",4,0,6,3,29.956142,-90.073393,77.8,77.8
BI Analyst,50000,"Chicago, IL",Temporarily Remote,Medium,Sr,Contract,"AWS ,  , Power BI , Excel",3,2,3,3,41.875562,-87.624421,75.5,75.5
Data Analyst,95000,"Santa Fe, NM",False,Huge,Jr,Freelance,"Azure , Google Cloud , SQL",1,4,1,4,35.68761,-105.938456,67.0,67.0
Junior Data Analyst,50000,"New Orleans, LA",Temporarily Remote,Large,Sr,Part-time,"Excel, Azure, SQL, R",3,3,5,1,29.956142,-90.073393,77.8,77.8
